age,income,debt_ratio,credit_history,employment_length,credit_score
63,103910.08105551108,0.543093419683022,16,33,563.8857294089162
26,10196.026208919338,0.36959106375892475,3,32,423.79915129604063
58,18094.7408711218,0.3057580631208123,9,13,365.1036672572652
40,15025.587213772878,0.1916862756845571,20,25,602.9120195433768
19,99107.11695392718,0.4307966590269445,12,34,419.0951495234333
26,30657.036645027343,0.7304039948255784,21,4,300.0
74,42514.631089407325,0.08947768383759769,5,32,463.06859950669497
76,33835.35895300758,0.25606560848985865,21,7,461.1135126912455
69,39856.36015749315,0.595136540356047,7,9,450.0998227262651
39,28898.07008552191,0.11110504795743487,12,16,439.1939015092377
72,183877.68246105502,0.31737668975373745,6,39,496.33059137514374
71,23453.8530567593,0.1796536226722032,11,12,485.3880689750818
70,12477.07649571646,0.10415851543981382,9,4,522.9596748494467
39,19874.16387628874,0.07380120864537718,7,11,406.33164509012187
34,13539.776102112404,0.23058776665341968,8,13,444.0413342395416
49,332750.8588172649,0.28538766900670987,8,39,504.7715647065098
36,10200.691588665051,0.2650845306110872,2,27,393.3842217834125
67,31955.648298804805,0.2862695436739477,24,14,550.58587668192
46,64270.03272647958,0.348894476581336,12,20,396.8616299246756
35,4269.450752975015,0.7295734838143811,4,6,300.0
32,2315.041611180566,0.43312532665794984,15,36,408.0256567277235
44,17221.494511641715,0.08913356240604188,16,33,559.9987250395009
20,20375.37605773607,0.20401992946725553,7,25,343.2773594764639
63,305780.64584046864,0.39609433308238745,24,0,565.7533332471318
28,39276.697240865215,0.4887039132117886,1,0,300.0
28,67328.27357742484,0.23634411839925096,10,37,456.7413571213261
64,14704.379464171468,0.4379349767138347,10,6,366.09282344956785
53,55879.85876443399,0.0855483290343718,3,27,356.6853407997887
58,6522.4174921645335,0.13250294050681477,20,38,578.7058273867892
19,23346.249471412633,0.1311740272879911,20,0,378.3007116979848
78,30261.97109106921,0.15011898022826353,24,31,554.3722578491144
60,88979.01180487739,0.17032407056529444,23,35,636.9645168452813
40,4031.2072289895614,0.1453871076906541,8,26,570.0859400929832
46,31046.265252372883,0.16997724777750883,4,29,425.8373886749082
29,99046.93070587284,0.24694249515369016,24,15,479.68985093790894
36,133351.80552134465,0.2061966717301037,23,23,455.2160857866522
72,12045.288671636454,0.12003313689486983,21,30,673.5533983381413
60,25875.726472693474,0.207652992126746,3,26,400.01547131714165
21,78903.21831234853,0.012168593079747481,22,1,447.62778927311166
39,3810.6570477979626,0.1999032022155297,6,19,429.265880574037
57,84828.45943216937,0.49489290935076363,9,24,397.84771345457415
52,7634.9647752228675,0.13520742040403463,21,14,590.1936554643806
43,30628.9097372702,0.5333663125132492,5,38,381.27338469434267
75,109115.65337733435,0.4292566203056074,6,34,569.6432824833333
37,10591.40089659954,0.11431519353207016,21,24,501.1576510717529
35,18908.1627404363,0.15852630631296669,2,23,438.30913675896727
36,124733.50831353223,0.45898611681545426,10,35,408.21205876779595
43,156162.86817336123,0.41471466908500076,18,18,474.1329812533646
34,29190.377901018786,0.36985087202608513,22,6,438.90557366041907
73,80353.05163015191,0.16293014945032666,10,36,609.0767237006438
33,5902.704504374144,0.5957591989262252,6,12,300.0
37,5634.387596944414,0.20884703511667524,0,4,352.24613060100893
79,29534.997770015758,0.13442101507758922,22,2,619.2847302619784
59,11266.581350753873,0.42244830408606615,3,16,395.4840694824509
66,10380.870282861493,0.20000481334605846,14,2,437.5615664863497
45,14940.426808567076,0.12869752378480367,18,28,596.7444496148571
49,42289.52505734167,0.19199196231278162,3,39,556.9319539320455
45,82827.43259938076,0.2649704286338171,23,31,618.812944426093
36,108457.91120274532,0.1327238769798777,13,10,456.57714045432664
51,71883.10545667745,0.18320932222072578,5,39,591.2991646139917
21,27357.154470163478,0.245781003206347,19,13,442.8173834835992
73,43093.87831118831,0.12335923039255242,6,35,521.1508759805153
26,34994.19272963035,0.44108811086574207,11,35,433.2626354681208
59,10601.505966064611,0.13818813319716505,4,34,502.048187201406
42,21477.225544838657,0.09205903906638357,17,4,537.874917201319
58,35666.16599833989,0.32672079066518833,18,31,577.5721679126485
49,17462.877052188505,0.31025063706568473,15,26,447.0449388108426
52,13376.753954160222,0.11174554076717504,15,15,558.6587188691757
63,16354.411639171309,0.5514742896339663,16,38,506.67741156692455
21,4868.988086792156,0.424302202367878,0,0,300.0
34,70982.93275266145,0.453372711773315,2,20,380.0445396565158
62,24528.418033366772,0.14054579140101292,13,10,529.8421059409851
22,34866.68604356097,0.4235475176996819,16,8,413.7738761999206
74,37293.911542666356,0.31282881886299635,14,1,462.7473335266628
40,7238.386706432816,0.3624741263644748,19,10,430.3613826884082
54,29704.53702240481,0.40508278630798655,21,13,450.9092202116978
51,57849.80424543519,0.29587576749988775,4,16,390.36610789592794
42,8734.304186904803,0.24484896332193382,20,25,469.88828234338587
52,35484.90184589245,0.27014159194738757,5,12,427.66395482800687
26,18976.673046157306,0.37540748386433326,9,10,339.6958717054439
53,26283.781402367786,0.367350044391546,3,13,313.98106697693623
64,26693.484598000025,0.26994594614321005,9,2,425.42699992568186
18,14596.206639964134,0.12782050046202445,0,0,300.0
53,9362.623282449531,0.3372220494671,7,16,380.877192835709
37,12254.579167811768,0.0863280490353732,19,3,420.5144968459742
47,13609.42717486498,0.2535599080674237,3,34,491.57920540495144
42,35823.99697154113,0.1323082954452462,22,14,475.7543473906511
35,57825.62485127889,0.16182425592039448,5,30,454.28720741568617
21,15182.85696795746,0.13969249359317532,9,3,323.4352864322759
77,39405.87015479898,0.20571873042570982,20,5,535.1158492025966
59,124079.97244976202,0.50313413967302,14,21,466.12091772647784
63,11391.47067969469,0.0511870316055881,0,1,395.9316408772378
74,3552.6974256308367,0.4629532838412291,2,23,425.21081677481106
75,4711.788861074308,0.2806897410571105,2,17,450.51037659672147
79,8132.177621778681,0.14334032074673617,2,4,367.7654992919062
43,29602.23794319736,0.4184723756680215,9,11,388.16582884166576
37,29071.806759009596,0.5844624672439727,17,19,478.5933109205758
56,8962.175872670936,0.5330760532549973,17,1,442.3055389202221
27,15059.869629018685,0.34212234368308847,7,37,404.98186244946584
30,62598.589989297725,0.15507939524972975,23,36,629.6571066893096
26,28145.387664764316,0.21684343796171981,19,13,400.8395092393673
30,10837.943329447564,0.3829808946900626,3,24,300.0
36,6989.853333337683,0.2808526057281021,14,11,469.35542474793914
58,8264.516459824048,0.16692622088389816,18,7,608.749626244998
71,306030.6090253523,0.3759044948658988,0,5,376.2747694267091
79,22340.22057288755,0.128334004960988,6,28,479.4150626823411
75,22035.673983880133,0.19361189767025472,17,5,562.2724833562634
45,24710.944653429175,0.5923181957107064,5,13,321.7633634907627
59,13037.739503107243,0.10329267001617085,0,27,481.00941355122916
59,56377.77063911639,0.520612599267295,1,12,351.71687845770253
48,22268.932314844416,0.13892641614122578,6,16,453.73076452556927
70,28216.77856844943,0.22158748137605813,18,21,637.2457843232653
73,36091.04300926676,0.2467805423010941,7,26,575.0196759763625
65,12219.078288891953,0.29860624825434046,24,23,602.5500053898363
36,11472.914057794813,0.27949437882170597,2,37,472.9823953261707
70,39372.547743025825,0.2754194932078567,15,39,511.4279068554336
63,19719.50449326235,0.6047127854079664,24,24,563.439893527753
37,130264.78001126446,0.19453991235793486,2,5,385.8263627029515
22,21215.7514335254,0.20245084655065282,24,16,400.95329226710516
76,21181.329029324723,0.06391905271278629,10,36,606.6206540901509
43,16368.719102156845,0.13203574846308486,24,31,615.6287047677176
64,21985.840503077136,0.5907732709758885,24,13,525.4615000624945
36,95375.62195753153,0.5155807904533249,23,27,532.7064419471304
67,5726.103265180726,0.11861962556679384,24,14,551.8090122203415
47,42499.762982431384,0.26849860864247227,0,26,474.1741286288118
34,2689.4668850134435,0.17141111170982012,11,2,398.8279345343281
37,18497.891100533587,0.1483907294098323,14,37,523.7617818275739
47,103282.72496006313,0.21809259284808666,21,11,449.4048337553766
54,20118.36663527067,0.3026372338416173,7,0,418.65401367012055
29,7440.788178707701,0.34001638253409333,4,3,300.0
64,18689.721591973353,0.09724937512516871,4,6,377.93189191300115
34,90837.62970599438,0.43955211066327826,14,35,472.0686500162066
66,8927.902473586435,0.21671479884345163,19,8,522.3635945947105
30,19218.865242602897,0.09641601007268055,19,29,497.2387907908621
21,21552.91831626318,0.3008269340719947,17,25,424.8495545022996
77,8233.630148607033,0.44090165849408225,14,16,410.22687011916446
52,55998.690026804055,0.03717339897862766,13,32,526.6541105971022
72,19659.50715179505,0.20187220998753744,19,32,552.2986205863433
76,70383.53254206498,0.20118045350195593,19,0,532.4052080902213
59,5790.314981987798,0.1323898181052165,3,22,443.0368350715422
38,76410.05016903247,0.10878368922917904,3,28,454.8315698997378
70,8567.945795538597,0.48957583740723043,5,27,455.36885290963454
73,7800.237671610489,0.32806431447751694,7,3,398.8907206808062
18,19637.24456762991,0.37518078466261456,24,22,367.01471552905736
71,35337.758348724674,0.30280124491487354,0,18,418.2745961980245
76,24329.670601646623,0.5061801028097501,0,37,490.06292085627445
76,22640.535135668004,0.6311539639473961,11,27,432.621461347532
52,330532.9347912649,0.17213703230459376,22,5,592.1608353044778
57,8743.928003625015,0.2917198423587628,17,21,527.5835802033417
49,54317.957372971796,0.7435653140113068,6,34,393.1289191634447
57,77177.78139493485,0.1769733686461237,21,31,605.8018269209138
32,27054.518481184205,0.3021613443743039,21,37,546.9401646761689
50,44484.17692198719,0.14734618132932087,18,31,639.0204474356684
39,22084.910996965213,0.5487687145946665,19,23,427.5323845247986
53,195966.28127232505,0.029774151542512048,8,8,455.6285447966651
20,14636.978562748614,0.0937461613156859,5,2,412.3701749228302
44,55968.401711847306,0.2934551236068812,10,37,370.64493977333893
57,5875.874878035722,0.2062924763591131,3,14,427.82018379567114
45,12813.489279896039,0.27954577754420606,3,23,408.54999877194433
18,6713.338310263131,0.10890396576400568,8,9,388.1474864115565
34,2476.27888843022,0.12885604952497706,20,16,426.58053148632337
76,17954.212003927412,0.42022961610288606,12,31,475.4219397950545
25,2067.053591283574,0.4907510972073319,5,29,332.07058936659666
46,41948.695324982335,0.7527520728139597,7,15,355.30936758180906
63,9290.167660298444,0.6463723022436747,19,16,409.00660096700926
29,76738.80650793292,0.30450737109976694,2,22,341.81605160029784
36,131294.61920635635,0.1658589056261027,15,1,370.3385398374629
29,31984.96455574493,0.320233894586032,2,11,326.66441640725714
18,36618.1415060398,0.28212623810384074,11,11,371.5711585180255
38,11686.627647275425,0.10665046528358207,22,13,538.5863657311537
50,27806.750064062053,0.13671031341930615,1,39,405.00321234233706
68,9798.520062542655,0.15570436848112246,13,1,519.8718213497878
19,7435.323430727994,0.6266136373424835,0,11,300.0
18,4731.156685915022,0.4288514286200157,0,25,300.0
46,80394.81070486379,0.2744192578093339,1,23,493.04118815633643
30,117634.36791585319,0.5345947911718683,9,12,300.0
50,2608.753830358045,0.5731952631975118,16,1,344.2864135303453
39,22768.07493102518,0.21299891170536625,2,24,435.8064804455288
19,12601.662568793625,0.193696939805983,9,14,354.33317207581274
20,2277.027335052876,0.3499629503035098,0,16,300.0
74,75963.47925601072,0.12027384454392594,1,19,543.7026529671157
52,7839.7964448931425,0.13950954967736998,11,31,533.1650699656493
71,5607.28986668923,0.39982709988637927,24,12,554.4700964164774
71,4321.000583893006,0.1843321282042398,9,21,565.5372247470476
64,88834.60082018204,0.4046554353602021,16,15,434.3658411053185
19,32368.313727867295,0.5097309528356452,10,14,425.167866973024
23,37356.53934237881,0.41277380269659764,3,27,303.30847200214305
32,33709.52693838831,0.32221127648039577,2,27,420.0226834807107
34,35022.85501300198,0.10548627244694538,1,39,448.33815635326073
47,10001.527883593808,0.417623934814877,4,2,433.40671095337234
47,206457.37614729593,0.17076177046919955,15,35,568.1925588874369
69,19788.779520306987,0.286062328529106,9,28,513.2486618752886
49,41736.51811322518,0.3826614212897757,22,17,453.6960765887105
45,27606.435461121488,0.2490137574220978,4,30,431.2066918767125
36,114710.89205228735,0.4999592941422602,9,34,412.60708805221344
25,14733.959441627063,0.3664196972196724,6,1,300.0
18,11911.015536843768,0.27224166597037125,17,8,450.8235779739125
53,132602.1337646593,0.4650062600593224,10,7,467.7290548836162
68,6102.811614169152,0.20015088076375215,13,24,499.9228648293922
56,22778.298804604827,0.45082985280923,20,2,426.17587564015827
19,61269.80986741367,0.23497910946360914,14,2,453.2128592200129
41,24806.4347251774,0.050149401367946884,10,5,478.9299985658829
20,35317.32822938622,0.20919360432971407,2,5,300.0
49,27682.718225540324,0.33722787407963917,2,9,315.56499776887904
25,16467.534752650423,0.31826342323706347,5,27,371.17876781444886
39,17393.91393252322,0.21294525743526324,10,11,448.59021457747133
33,22497.69513306449,0.3669506429192328,13,35,497.63540973663765
27,178120.34336252738,0.32867812816142583,20,33,494.2698298534606
64,27994.793349557152,0.3033708988018649,8,12,429.1093089802489
51,80980.6881554761,0.1549571415951924,22,15,605.0694159461815
72,3464.804503058636,0.35291929579110437,15,25,615.6778249608931
62,15081.32042044368,0.28086877281921124,0,23,472.83037262844806
64,72160.4561121725,0.06546156499938939,7,38,502.68422544707096
50,172750.7736347545,0.49415809947187095,10,2,386.99718559950793
50,7695.93321000877,0.2104264165010578,5,14,456.8702314884528
44,3489.0398337831525,0.16193785233072908,21,18,523.9226839312256
63,40654.415857154985,0.2884749683034992,17,1,461.52120227152005
28,2952.0190494443514,0.302035888533134,12,15,440.3436838448457
20,11228.108704895274,0.26270750699826523,17,34,520.5284664018691
73,4869.568439039739,0.14479692924909454,3,7,427.6756712391531
24,29041.34043586186,0.23910391370674572,8,21,447.19458094404354
60,76829.8647719927,0.42905990430737534,20,33,590.6594757768054
20,13528.74266580561,0.21984396731375258,18,0,370.6522766839084
62,12400.623736153588,0.33529496827257194,5,9,349.40026481780194
40,92338.1789731412,0.8650025035977144,16,26,328.3230402023801
25,6361.93516601817,0.2520114800623104,19,2,432.15069593356094
49,1924.862585129253,0.12072537106640048,18,30,597.2416280542664
78,9120.779258126113,0.11925723385759647,8,7,473.6359286182513
20,7908.609969159336,0.4402654105172546,14,2,437.7817849360025
56,109821.13915111747,0.08145647439207093,19,6,522.2491856065035
40,17880.35396978443,0.11892935990251201,11,33,549.1476004980145
18,3376.261250006274,0.2194111642062919,8,17,392.5100478797076
54,94813.51423496798,0.16480719842437422,15,34,606.6887342755117
29,16589.345228138773,0.23759870690861618,0,1,328.41627686897397
44,19461.29512704619,0.12868300017631598,11,10,376.58871629931366
62,23935.33197448255,0.1613616147602843,6,27,472.08335006896965
69,21367.917163829734,0.34230524093946446,19,32,671.2638168718511
62,41580.2835685352,0.14461397220943656,24,39,710.6915078319353
79,34576.768873459485,0.5091252111339665,20,36,647.0031959980056
23,26963.797057725118,0.20220030434258124,18,23,511.86568803326486
74,40581.649236650526,0.2088840295274296,16,6,456.72918370157873
42,21629.273969250633,0.3947828048371186,16,5,343.62128539114656
79,10316.88381678786,0.33626124968418963,22,9,563.8318147843918
36,50808.60803527218,0.10377422443275072,3,16,359.0792507762444
31,27039.8876719631,0.3636365127092836,3,3,300.0
39,5104.95279241297,0.32271307447159253,17,10,362.77946152489454
38,37289.45930196605,0.21298254920465653,10,3,453.63619019000186
55,7476.728230240469,0.46289207204695354,1,33,384.42723576392154
74,30010.51024455645,0.11851382892672586,12,29,571.8489266409135
65,9456.132972638909,0.34434072663051707,22,27,518.269381126592
74,16954.609513554118,0.1641589586117183,5,30,624.1039624958315
33,1340.5136670409192,0.15083065525683312,21,38,603.1703111971915
69,4368.919226341448,0.25997842077670485,1,16,435.80767476889366
54,191587.6993226516,0.19001079782427263,0,31,388.70699562090584
56,37072.34712910668,0.22319723513325895,10,12,568.2341569254882
42,31807.731369838915,0.2965351710903407,8,4,463.90061198367107
52,15777.274628978557,0.3530018772503164,15,7,394.7621349265613
39,37376.614613386555,0.08070808307851399,0,3,344.3592504624422
53,2783.4222617502714,0.5563341492501434,12,34,559.8924524701663
41,26654.02067233778,0.32633632346575203,15,22,439.30209634747456
75,72283.21818796289,0.5000516200652686,16,22,547.2796001135915
55,9828.573597426233,0.19183923110283108,1,20,405.3502284186164
72,5129.8077882427315,0.13406698005663845,15,7,483.002811255844
65,104720.33280629985,0.19248135286366166,23,25,548.0037544920056
21,4747.4800926995895,0.1702688860602894,15,0,367.4176376753744
64,28266.54713007407,0.2956495641419264,14,17,486.57880874026466
65,13740.214348545724,0.4172944149169611,8,33,403.7653730498701
74,114058.5775254818,0.14882194525991257,20,14,613.0810925667574
36,35700.7170871251,0.024631190293620115,12,32,458.8577028539355
22,14540.286827624735,0.3495091632307104,17,27,472.2478347447306
74,31653.69165108653,0.14649813613756812,18,26,551.9762669661966
79,46629.63201891632,0.36761756038394683,2,13,420.54165535121507
25,9102.365138846917,0.38826103887715874,20,10,467.99274312013597
25,31844.398585398798,0.05471428700147402,8,35,525.7805712354454
58,20511.249437214894,0.27952489948694215,21,4,461.53935163509664
62,9804.912040905228,0.20471906775255957,9,24,508.91766192101335
50,21006.445936623742,0.6103160630202369,6,36,374.3189920706385
66,28298.370626262415,0.11668532168154223,23,6,625.6674666466772
38,30255.37692188883,0.16603603445650192,3,17,411.6435704537708
40,7948.86085331593,0.33201730209701225,22,5,367.6386122545116
21,34584.22110974651,0.22045555360793256,1,12,329.7033089598979
62,25378.403064061946,0.31908202460465895,19,7,529.1915870365569
19,6731.003278876158,0.3535775000817724,5,30,369.7948649449635
73,45635.629221709474,0.18218649336259593,14,32,557.0794667688225
47,61053.965846087995,0.1881414779664044,12,27,585.946820659661
41,19325.848516658494,0.5989934012127958,21,18,300.09336722705814
73,68537.11784037284,0.2704502182745045,14,15,487.169179858024
54,100382.41164972192,0.09237598022601291,4,21,500.4607381425436
44,8154.595549707638,0.2508817753316827,14,29,561.0129082733404
55,28786.535456296802,0.15459027944785972,1,23,455.70858879951595
51,3042.220916155495,0.38798268648434875,8,19,432.6068396773256
48,10263.704682035324,0.20865447648226557,21,27,487.78094726929635
72,170240.2372476493,0.2550933023089725,6,11,492.7968720452605
64,5643.587497664152,0.18124542342825786,0,25,480.8778009863437
53,12803.843696412352,0.0643781832020126,16,21,488.35883330343916
75,14871.046983417787,0.11834321964176958,7,12,399.4986986147103
54,22087.675225339965,0.2909812683635773,14,27,426.0432881301333
57,21773.77175382035,0.28562825077985665,16,11,603.961104052602
51,10757.409911341585,0.03582659316362274,1,7,500.9266718965909
63,6125.904604457109,0.19211981283498195,14,27,528.0380067388153
26,93021.42115402511,0.28500929759443755,8,16,397.07704612766156
73,64032.1653505565,0.5687313536543602,22,4,475.4769681828665
65,61095.70648886481,0.3093552648233171,9,20,436.24463965933364
42,76635.2521649385,0.592748440780743,22,12,453.32784768877343
74,8727.891643175075,0.21207682072815617,2,39,546.164613280392
27,2244.0527550252996,0.11281933589255974,13,3,556.1810144329634
26,32175.239790060397,0.30749967200120454,0,32,409.88768614021444
38,12478.708653431002,0.29673435647395624,5,21,399.2464432166997
37,21182.20850944249,0.2586661444450708,12,6,419.7704535648092
75,29645.20797079331,0.2885256740851218,14,17,474.14348805608495
54,13993.681021284297,0.2527617159212029,18,24,517.8898867126567
48,18746.833717734342,0.31566501169167227,5,27,423.97933110125393
76,4626.961191951259,0.036245716148752286,22,0,613.4565920179226
68,109801.23963523867,0.0890864120690524,16,24,578.90222538841
76,43474.87497791198,0.30789779812954704,1,1,326.13202118424886
62,8226.037525927368,0.28346357435170183,7,7,376.44393559618516
22,34859.468020531705,0.11099774024186293,1,6,301.9097122172071
18,83574.06298046924,0.3399214967069465,8,14,325.27492069662605
55,14219.194525074645,0.06471457824350349,7,3,339.16740557889466
20,59127.60078286617,0.17644346899164864,13,24,443.4440005553434
43,17221.079868381137,0.1566878231930958,14,9,516.1943041473683
35,7986.7503004390865,0.5039392173723247,0,2,310.55190637491035
50,59167.941367848296,0.09031852470006091,5,38,651.4538532868389
45,27218.766066274526,0.4958921727659264,8,36,448.09974961513245
43,4737.956004707698,0.13909989775032935,4,7,412.8744177898956
77,63664.05118348759,0.3482065185595757,8,0,427.3452367672231
71,43870.75237173749,0.23317681136221244,19,29,490.708399804768
72,35566.81112802262,0.04986358448683204,6,35,624.5678956703117
74,21357.30759433046,0.2667887530041432,23,26,579.6903368171205
28,11189.259957906446,0.46979722868294144,21,38,404.70328339861123
21,12897.018670732254,0.3529890119914356,9,29,336.3120700553162
63,23494.075381417933,0.23222533606819482,21,7,598.1648953550177
50,16975.041727432224,0.41325909789186754,19,32,541.8510086174116
35,8750.147221531524,0.11449744274179521,18,12,450.3594654010119
68,63874.22053371539,0.2229751583310521,23,6,558.7260291730545
76,75507.26232297305,0.1453926421284178,0,8,465.93227121299634
40,86025.74883133317,0.22776537489725635,14,33,529.8478789079016
23,18465.091949482503,0.15112890018927225,14,37,499.83229148939057
47,21686.953813162305,0.4789738774811008,5,38,432.1070217263137
59,7660.436801184746,0.061902423329682696,5,28,490.722254941582
27,11804.070492196573,0.19506017448785537,24,1,451.8307139443251
47,9608.945870931735,0.32380320084948044,6,10,371.32309618426393
52,13516.071669168014,0.46309383653073266,16,21,453.6585327458355
41,16692.28826984786,0.36318220409678315,0,29,390.4314953697965
39,2792.8423729287633,0.40908944803021663,2,17,426.7018519943805
53,8757.261879367918,0.10244685625261546,4,8,399.30356612052964
71,4312.6947471339245,0.4400605820770822,0,23,473.71138810333605
69,13510.7591707413,0.0948749183366238,20,8,468.0791311106559
44,6088.745621062223,0.422432896605275,0,30,431.34004733971426
62,75724.00814826154,0.47685730440146573,3,15,360.8389422354219
77,144563.32025389618,0.14797325457885652,6,28,516.8704847844972
25,4316.026820238305,0.07327935105142994,5,27,401.5097393847056
61,28469.866130701117,0.17943585141153148,4,24,494.69837117405376
64,30337.17584378711,0.5297765819317921,15,5,428.29366297694787
34,36032.529383475776,0.2568213323967992,14,8,442.8436211974641
38,105461.79620307701,0.07992514660830591,5,37,560.0116613584551
34,142111.97141042,0.3617138237237465,18,39,414.3930789156019
70,11825.409689687549,0.11863402057907926,6,23,529.7171911133884
76,1197.3494733360874,0.5360804713855233,10,7,439.47684301816753
25,5593.152815182852,0.1233621852567878,21,29,540.2550841788326
75,14323.891485170769,0.2096943615894841,16,34,647.7542277381579
27,6060.2962694715325,0.08991880365113473,4,3,387.0052072958351
67,45889.19597649422,0.351717202754601,24,24,597.8977699698272
19,81277.68345187571,0.46054461053299156,13,3,300.0
40,71739.4029623611,0.4705423323913316,11,15,412.7030276781112
22,61733.85365234448,0.42979042993694716,5,19,300.0
32,21517.16489387688,0.23321537299321507,10,2,421.3973465400096
74,167306.37196766376,0.36016956480059803,4,30,472.4708819524818
49,32946.312824631,0.32615049807675733,6,13,307.12165370868297
71,50642.890736159105,0.11664756789946445,13,36,546.5454740541694
42,10821.12348514589,0.4222665778824627,24,31,520.5699413459595
46,47456.86687505588,0.6581264672503268,18,38,470.48454863824554
39,37063.22121833885,0.3305275633391232,14,25,428.336887369743
47,51349.32796023645,0.6611112637205983,13,3,349.1913961334745
54,1089.806647518367,0.32591369078695376,23,0,428.75889801832807
65,35318.94447208046,0.04688031783146536,18,2,475.1196201162711
26,33283.667128463676,0.09696067198485603,3,27,493.32442365908184
49,4884.755550136935,0.19888027606865327,18,9,618.6978853382248
40,107677.49094629966,0.15668758414231282,5,24,484.08126152044537
72,20694.957654935708,0.41278779367717067,23,19,496.99689066296014
23,39556.38127873166,0.354395757235514,21,35,449.14597434453674
68,4745.638370184335,0.23018935070048638,15,31,584.6550481189188
76,29133.89300858829,0.3673450137128357,2,18,416.42381175588673
37,34523.36247605447,0.5956950402465961,0,8,300.0
47,44085.658564670586,0.16407646863614295,16,30,572.3830661392545
31,12492.066101160808,0.09139236720210647,22,33,578.9683567802326
20,86349.97137154701,0.061300241415871565,18,12,383.2735975975439
48,20972.530860317216,0.41095377105353825,24,20,512.1972766681989
34,54803.56507125804,0.21840862824807178,6,6,337.82764487955126
56,4529.770861529646,0.3237221975636462,0,33,351.87335436677773
43,26292.082546764013,0.2225643344925203,12,33,535.204970927796
21,106254.56316874071,0.20193345399523727,13,16,368.30751071867525
19,31890.329373224962,0.04822572159976356,11,29,476.39771828261587
46,47624.98544456159,0.07269286252519001,11,31,632.0082474654916
74,12410.469751114908,0.10626953556068043,12,21,568.7902428615786
73,24257.12439759281,0.3065759285645404,14,8,533.6332613191166
65,117458.9582156467,0.20093098405555102,5,0,446.30206240609294
70,81997.54398998218,0.34202434012988253,4,4,391.00288291368054
43,94642.24121573484,0.3155316065461787,16,28,434.84499281866863
66,56504.52153493392,0.12154664700299814,0,21,487.1396656319554
38,16153.373127415725,0.2126466178320426,23,9,401.3232952141361
22,24531.307828523455,0.13208086259852847,6,14,403.12812796979443
66,4777.989578036102,0.646154902441108,22,32,458.56601968078354
18,6293.459202506281,0.07931617053413133,15,2,497.06765634488534
39,2300.2267555762414,0.1593181979842152,6,14,320.41305554065354
25,30067.535502944615,0.2793438773858587,12,23,497.50490803993733
69,25313.72885026946,0.07326165929567163,10,37,575.3233470548317
20,6423.690044971388,0.16671372806286755,13,4,363.7062691953635
78,18422.95650932542,0.34402993857343833,4,4,439.5488198861732
44,26230.14101323796,0.3783422863066131,23,29,513.8214189035685
21,40471.09516575077,0.128230065448059,5,15,416.43300481752885
38,13978.643418420292,0.02342139067815109,11,13,496.40672325775955
45,10762.445180585542,0.36627351519706136,11,0,445.80873649420585
72,36191.6674665277,0.13090146923046717,20,34,548.0408493233018
79,11523.708632866574,0.24055275801835477,16,30,613.6808451408715
71,7764.50296366878,0.22359364413650626,8,26,597.0596825116813
42,63338.947802928276,0.34744868095460035,20,36,498.2264366980815
79,27415.044189568398,0.13105358480100024,20,21,626.7028300665498
75,11024.211076760344,0.24665373641875643,1,19,483.237322456345
50,26436.898839042595,0.19091381905475535,3,11,506.6202157546992
72,11953.123239240995,0.31434741237494507,22,29,529.78088777205
41,21506.95383472109,0.5215496804823231,15,27,471.5120444267047
79,11498.203938998317,0.20118782202466046,15,39,587.1082116687702
45,122760.80370517602,0.3881487209655403,4,34,448.8650635212159
35,30545.542738937842,0.10051484689818727,19,3,443.4247220715485
77,92830.05876130426,0.13620014986724965,7,30,630.5797316798208
56,16505.953113077252,0.4185704684301828,19,4,494.74940183703524
46,21996.98599469607,0.23942944977678582,0,30,419.52164882660304
48,28064.11474718726,0.4512495110580769,7,16,444.0557448588644
57,24754.76067474496,0.14566411485492897,13,38,535.6686163300191
37,96217.84053400223,0.19043660756994346,22,10,456.86048518694565
46,12654.529038677993,0.17360134840200073,22,9,544.1156716644937
47,14693.411367065717,0.23302672988927844,22,18,483.86816181624613
61,36107.48353156387,0.37616422014085776,4,26,405.35178670966445
76,14480.80461044919,0.38301896950289394,15,20,459.3827518053811
31,151941.83994295707,0.27728096818818876,24,27,531.2450357721231
70,65874.86459422481,0.30567374376415457,21,21,627.718415095312
36,12018.632991520477,0.5793952947492437,3,0,359.4278052188429
24,68172.9305060507,0.5845391514763824,9,26,387.9169403527605
62,1530.628107357988,0.3305302927295566,19,33,618.1512813922596
69,10247.171931389938,0.20971055335426753,2,9,453.8818453421998
35,11961.918803422608,0.24608204974491696,9,10,463.024263176829
46,42539.66330702461,0.18935503119431996,17,9,474.568859752079
57,36358.01429776955,0.05470905131291147,0,27,539.1168369449326
20,17657.827763439192,0.458318630145896,0,5,371.18009809972375
73,292452.6104286413,0.21406701169528958,3,7,499.00062333874007
68,41814.005039367556,0.22954318766163845,24,24,489.9701871031956
35,27152.698913197622,0.2732360022779145,20,12,467.71748263468567
36,41724.77826025243,0.2787434822344045,22,31,469.60424909484266
41,13236.58236940998,0.34252435472994636,9,23,510.20285889824623
57,18024.36024270825,0.26896846899908794,1,29,443.0137442591797
78,6391.148427173797,0.254452149878174,21,10,539.2496771527088
69,306884.4028262675,0.07100181445328001,13,9,602.4327051212261
40,34054.33582412408,0.6059648210093842,13,32,508.20737966212823
